time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-07T03:33:52.576Z,37.5491,141.6912,40.01,4.7,mb,,134,2.764,0.42,us,us60006nf4,2019-12-07T03:59:18.040Z,"61km E of Namie, Japan",earthquake,9.3,7.9,0.045,150,reviewed,us,us
2019-12-07T02:04:25.346Z,55.3156,161.9882,89.44,4.5,mb,,139,3.02,0.91,us,us60006ne2,2019-12-07T02:22:34.040Z,"106km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,12.9,8.3,0.043,157,reviewed,us,us
2019-12-06T20:30:17.532Z,18.6112,145.6565,155.9,4.6,mb,,79,3.354,0.92,us,us60006n8n,2019-12-07T16:33:24.040Z,"17km S of Agrihan, Northern Mariana Islands",earthquake,8.6,7.1,0.048,138,reviewed,us,us
2019-12-06T19:32:32.526Z,24.5735,122.6888,99.42,4.5,mb,,45,0.312,0.87,us,us60006n83,2019-12-07T16:04:45.040Z,"33km WNW of Yonakuni, Japan",earthquake,6.8,6,0.054,99,reviewed,us,us
2019-12-06T15:42:44.671Z,-15.041,-175.0727,10,5.7,mww,,44,3.384,0.6,us,us60006n2z,2019-12-07T15:44:30.699Z,"173km NW of Hihifo, Tonga",earthquake,6.6,1.5,0.08,15,reviewed,us,us
2019-12-06T13:28:08.433Z,-18.931,169.1868,129.86,4.5,mb,,114,2.759,0.64,us,us60006n1p,2019-12-08T11:32:47.040Z,"69km N of Isangel, Vanuatu",earthquake,4.7,6.2,0.111,24,reviewed,us,us
2019-12-06T13:04:46.931Z,-15.2838,-175.1193,10,6,mww,,50,3.512,0.81,us,us60006n19,2019-12-07T13:11:48.228Z,"164km WNW of Hihifo, Tonga",earthquake,8.4,1.9,0.08,15,reviewed,us,us
2019-12-06T10:27:55.526Z,-15.6588,-174.216,134.13,4.6,mb,,106,2.93,0.58,us,us60006n0x,2019-12-06T12:48:58.040Z,"59km WNW of Hihifo, Tonga",earthquake,11.6,7.6,0.095,33,reviewed,us,us
2019-12-06T10:24:39.139Z,-58.5067,-24.3445,10,5.1,mb,,88,7.952,0.54,us,us60006my0,2019-12-06T10:41:21.040Z,"138km ENE of Bristol Island, South Sandwich Islands",earthquake,11.9,1.9,0.069,68,reviewed,us,us
2019-12-06T09:28:23.348Z,-28.2033,-177.2193,66.31,4.9,mb,,127,1.21,0.83,us,us60006mwz,2019-12-06T09:47:37.040Z,"135km NNE of Raoul Island, New Zealand",earthquake,9.9,7.7,0.108,27,reviewed,us,us
2019-12-06T08:45:39.795Z,35.1067,23.8794,3.12,4.5,mb,,70,0.847,0.87,us,us60006mwg,2019-12-10T22:21:02.491Z,"22km SE of Palaiochora, Greece",earthquake,6.6,5.6,0.118,21,reviewed,us,us
2019-12-06T05:54:43.086Z,-2.6128,68.0772,10,4.8,mb,,75,5.803,1.15,us,us60006mun,2019-12-06T06:14:05.040Z,"Carlsberg Ridge",earthquake,10.3,1.9,0.103,29,reviewed,us,us
2019-12-06T04:01:16.502Z,-49.4172,120.9502,10,4.5,mb,,148,16.706,0.7,us,us60006mtl,2019-12-06T04:21:51.040Z,"Western Indian-Antarctic Ridge",earthquake,13.2,1.9,0.163,11,reviewed,us,us
2019-12-06T03:40:29.900Z,-49.3299,120.7416,10,4.8,mb,,90,16.595,0.77,us,us60006mt6,2019-12-06T03:57:09.040Z,"Western Indian-Antarctic Ridge",earthquake,10.5,1.9,0.111,25,reviewed,us,us
2019-12-06T01:45:43.118Z,-49.3214,120.664,10,5.1,mb,,74,16.578,0.84,us,us60006ms5,2019-12-06T02:02:39.040Z,"Western Indian-Antarctic Ridge",earthquake,13.5,1.9,0.114,25,reviewed,us,us
2019-12-06T01:03:34.306Z,-11.4693,117.0371,10,4.5,mb,,102,4.117,1.03,us,us60006mrl,2019-12-06T01:25:31.040Z,"289km S of Besisora, Indonesia",earthquake,8.7,1.9,0.128,18,reviewed,us,us
2019-12-05T19:32:43.012Z,-7.4969,128.3728,142.37,4.9,mb,,34,2.939,1.22,us,us60006mhw,2019-12-05T21:29:35.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,6.7,6.5,0.072,61,reviewed,us,us
2019-12-05T19:01:14.531Z,17.4128,-94.5002,141.98,4.8,mb,,127,2.527,0.56,us,us60006mha,2019-12-06T17:01:43.357Z,"43km SSE of Hidalgotitlan, Mexico",earthquake,8.5,8.3,0.038,219,reviewed,us,us
2019-12-05T15:11:46.737Z,13.9938,-91.8042,58.25,4.5,mb,,129,0.538,0.77,us,us60006mf1,2019-12-06T15:34:00.040Z,"35km SSE of Champerico, Guatemala",earthquake,7.7,7.7,0.034,260,reviewed,us,us
2019-12-05T14:54:12.266Z,31.126,131.3773,43.81,4.9,mb,,130,2.037,0.71,us,us60006mev,2019-12-05T15:26:16.040Z,"39km SSE of Kushima, Japan",earthquake,8.1,7.6,0.068,70,reviewed,us,us
2019-12-05T14:52:05.410Z,42.9893,147.8393,65.45,4.5,mb,,218,3.596,0.74,us,us60006mew,2019-12-30T16:10:21.040Z,"127km SE of Shikotan, Russia",earthquake,8.7,14.3,0.171,10,reviewed,us,us
2019-12-05T14:35:19.544Z,43.3256,147.6638,44.55,4.8,mb,,187,3.571,0.82,us,us60006mer,2019-12-30T16:00:16.040Z,"92km SE of Shikotan, Russia",earthquake,5.1,10.2,0.054,105,reviewed,us,us
2019-12-05T13:45:34.663Z,43.9339,147.3513,79.89,4.6,mb,,191,3.436,0.73,us,us60006mee,2019-12-30T15:46:01.040Z,"52km ENE of Shikotan, Russia",earthquake,13,11,0.072,58,reviewed,us,us
2019-12-05T13:35:22.139Z,36.8923,140.28,48.9,4.6,mb,,128,1.7,0.58,us,us60006me2,2019-12-05T15:46:33.840Z,"15km NNW of Daigo, Japan",earthquake,8.4,7.5,0.045,149,reviewed,us,us
2019-12-05T12:38:28.222Z,49.7826,156.1439,52.98,4.9,mb,,83,3.469,0.85,us,us60006mdm,2019-12-05T12:51:17.040Z,"99km S of Severo-Kuril'sk, Russia",earthquake,6.5,7.2,0.065,74,reviewed,us,us
2019-12-05T12:24:45.623Z,5.3638,126.7713,60.98,5.5,mww,,39,2.068,0.8,us,us60006mdf,2019-12-06T12:26:46.690Z,"128km SSE of Pondaguitan, Philippines",earthquake,7.2,6.5,0.08,15,reviewed,us,us
2019-12-05T12:18:03.681Z,36.0093,68.9113,10,4.7,mb,,124,1.469,0.69,us,us60006mdc,2019-12-07T06:38:27.040Z,"19km ENE of Pul-e Khumri, Afghanistan",earthquake,6.2,1.9,0.12,21,reviewed,us,us
2019-12-05T11:06:37.347Z,-6.2169,128.6741,306.23,4.6,mb,,53,3.14,0.84,us,us60006mcu,2019-12-05T11:24:33.040Z,"281km SSE of Amahusu, Indonesia",earthquake,6.8,7.8,0.098,31,reviewed,us,us
2019-12-05T08:49:24.068Z,43.374,147.7128,10,4.9,mb,,136,3.622,0.75,us,us60006mbm,2019-12-05T09:18:09.040Z,"93km ESE of Shikotan, Russia",earthquake,4.1,1.9,0.054,105,reviewed,us,us
2019-12-05T07:54:07.568Z,40.3699,78.3173,38.78,4.5,mb,,74,1.074,0.8,us,us60006mb5,2019-12-05T08:41:05.040Z,"184km WSW of Aksu, China",earthquake,5,8.7,0.139,15,reviewed,us,us
2019-12-05T04:59:00.571Z,39.88,77.4711,9.12,4.5,mb,,67,1.864,0.86,us,us60006ma1,2019-12-24T00:22:41.040Z,"117km ENE of Arzak, China",earthquake,6.5,1.5,0.108,25,reviewed,us,us
2019-12-05T04:17:40.369Z,43.3766,147.8996,10,4.7,mb,,138,3.751,0.55,us,us60006m9q,2019-12-23T01:16:54.040Z,"106km ESE of Shikotan, Russia",earthquake,5.7,1.9,0.075,53,reviewed,us,us
2019-12-05T03:23:19.384Z,-13.6799,-76.0723,39.01,5.2,mww,,136,1.842,0.61,us,us60006m8p,2019-12-19T03:41:55.162Z,"8km E of San Clemente, Peru",earthquake,7.8,5.9,0.056,31,reviewed,us,us
2019-12-05T02:46:30.362Z,41.7567,81.7211,19.46,4.8,mww,,73,1.962,0.53,us,us60006m8e,2019-12-19T21:57:25.040Z,"101km W of Kuqa, China",earthquake,8.3,4.2,0.093,11,reviewed,us,us
2019-12-05T02:03:18.952Z,45.3408,150.1313,36,5.5,mww,,57,5.371,0.57,us,us60006m7z,2019-12-19T03:18:03.736Z,"176km E of Kuril'sk, Russia",earthquake,6.7,1.7,0.093,11,reviewed,us,us
2019-12-05T01:29:08.231Z,43.3624,147.7715,10,5,mb,,136,3.658,0.51,us,us60006m7p,2019-12-19T04:44:38.040Z,"97km ESE of Shikotan, Russia",earthquake,8.8,1.6,0.034,284,reviewed,us,us
2019-12-05T00:02:29.674Z,39.2934,117.961,10,4.6,mb,,83,1.562,0.49,us,us60006m7f,2019-12-21T04:18:06.994Z,"2km NNW of Gaozhuang, China",earthquake,4.9,1.8,0.078,49,reviewed,us,us
2019-12-04T21:37:05.412Z,28.2279,51.66,10,4.6,mb,,58,5.218,0.44,us,us60006m49,2019-12-20T23:33:49.040Z,"112km SW of Firuzabad, Iran",earthquake,7.6,1.9,0.073,56,reviewed,us,us
2019-12-04T20:10:03.595Z,-19.0677,169.5748,266,6,mww,,20,2.804,0.72,us,us60006m2j,2019-12-22T17:08:09.894Z,"62km NNE of Isangel, Vanuatu",earthquake,7.3,1.8,0.037,71,reviewed,us,us
2019-12-04T16:03:59.022Z,24.9885,125.5947,52.42,4.6,mb,,116,2.405,0.95,us,us60006m0a,2019-12-17T04:04:23.040Z,"37km NE of Hirara, Japan",earthquake,9.2,8.1,0.078,49,reviewed,us,us
2019-12-04T15:10:51.711Z,-9.0634,160.8465,50.15,4.8,mb,,62,8.878,0.67,us,us60006lza,2019-12-17T03:52:55.040Z,"36km SSE of Auki, Solomon Islands",earthquake,10.5,6.1,0.057,95,reviewed,us,us
2019-12-04T15:06:52.316Z,43.328,147.9627,10,4.5,mb,,122,3.778,0.82,us,us60006lz9,2019-12-17T03:36:46.040Z,"113km ESE of Shikotan, Russia",earthquake,5.1,1.9,0.082,43,reviewed,us,us
2019-12-04T10:50:16.172Z,43.3584,148.0642,21.78,4.5,mb,,181,3.858,0.51,us,us60006ly4,2019-12-04T11:43:34.040Z,"119km ESE of Shikotan, Russia",earthquake,11.9,6.1,0.086,44,reviewed,us,us
2019-12-04T10:35:06.681Z,36.8296,139.6848,10,4.7,mb,,96,0.723,1.06,us,us60006lxf,2019-12-04T22:22:46.183Z,"10km NE of Nikko, Japan",earthquake,4.3,1.9,0.048,132,reviewed,us,us
2019-12-04T08:46:16.621Z,36.4678,70.8157,142.52,5,mb,,60,1.257,0.93,us,us60006lwg,2019-12-04T09:31:29.499Z,"44km S of Jarm, Afghanistan",earthquake,6.5,6.3,0.045,160,reviewed,us,us
2019-12-04T06:04:13.734Z,-6.7024,130.043,159.62,4.9,mww,,45,1.78,0.61,us,us60006lvn,2019-12-04T06:19:41.040Z,"197km NW of Saumlaki, Indonesia",earthquake,6.6,3.9,0.08,15,reviewed,us,us
2019-12-04T04:54:01.918Z,0.5676,99.8691,167.24,4.7,mb,,71,2.314,0.6,us,us60006lv8,2019-12-23T01:09:55.040Z,"76km NNW of Bonjol, Indonesia",earthquake,5.2,6,0.075,54,reviewed,us,us
2019-12-04T04:15:10.728Z,24.9861,62.9434,10,4.5,mb,,149,6.116,0.71,us,us60006lv0,2019-12-23T01:30:27.040Z,"61km WSW of Pasni, Pakistan",earthquake,10.5,1.9,0.074,53,reviewed,us,us
2019-12-04T01:38:55.815Z,36.8425,140.4263,26.94,5,mb,,51,1.534,0.82,us,us60006lu8,2019-12-31T01:37:41.468Z,"10km NE of Daigo, Japan",earthquake,3.8,3.8,0.03,359,reviewed,us,us
2019-12-04T00:33:57.514Z,-16.4658,-173.4381,42.62,4.6,mb,,71,3.005,0.56,us,us60006ltz,2019-12-13T05:51:46.040Z,"66km SSE of Hihifo, Tonga",earthquake,11.7,3.4,0.07,60,reviewed,us,us
2019-12-04T00:22:57.491Z,-30.6129,-179.9361,388.35,4.5,mb,,73,2.212,1.06,us,us60006lts,2019-12-13T05:48:34.040Z,"134km NW of L'Esperance Rock, New Zealand",earthquake,15.3,8,0.106,26,reviewed,us,us
2019-12-03T23:25:06.889Z,43.3332,147.9386,8.69,5.2,mww,,88,3.763,0.85,us,us60006lt9,2019-12-13T03:52:41.040Z,"111km ESE of Shikotan, Russia",earthquake,8.6,3.4,0.075,17,reviewed,us,us
2019-12-03T22:23:12.720Z,-3.2231,150.7609,10,5.6,mww,,30,1.698,0.63,us,us60006lsm,2019-12-20T05:16:29.777Z,"71km S of Kavieng, Papua New Guinea",earthquake,7,1.8,0.065,23,reviewed,us,us
2019-12-03T19:46:59.454Z,-22.8676,-66.3375,241.84,4.6,mb,,46,1.699,1.14,us,us60006lqf,2019-12-05T18:53:01.040Z,"67km WSW of Abra Pampa, Argentina",earthquake,7.7,7.5,0.039,202,reviewed,us,us
2019-12-03T19:16:50.099Z,30.8966,142.4901,7.83,4.6,mb,,130,3.172,0.67,us,us60006lqp,2019-12-05T18:32:19.040Z,"Izu Islands, Japan region",earthquake,7.4,5.4,0.094,36,reviewed,us,us
2019-12-03T17:47:50.698Z,39.0705,54.6394,10,4.6,mb,,123,7.687,0.7,us,us70006fla,2019-12-05T17:46:04.040Z,"15km SSE of Gumdag, Turkmenistan",earthquake,9,1.9,0.077,55,reviewed,us,us
2019-12-03T16:11:05.431Z,14.1938,-92.4819,13.14,4.6,mb,,176,0.83,0.81,us,us70006fjl,2019-12-12T14:08:18.040Z,"46km SW of Ocos, Guatemala",earthquake,6.3,6.4,0.069,62,reviewed,us,us
2019-12-03T14:56:49.105Z,-26.7561,-176.2965,10,4.9,mb,,76,2.869,0.96,us,us70006fj8,2019-12-11T22:07:21.040Z,"South of the Fiji Islands",earthquake,9.5,1.9,0.072,61,reviewed,us,us
2019-12-03T13:37:58.957Z,12.7846,-88.5609,49.37,4.9,mb,,125,1.505,0.81,us,us70006fit,2019-12-11T21:53:19.721Z,"55km S of Puerto El Triunfo, El Salvador",earthquake,6.7,1.3,0.027,439,reviewed,us,us
2019-12-03T13:21:00.981Z,1.592,126.5186,10,4.5,mb,,80,1.175,0.95,us,us60006q93,2019-12-11T21:31:12.040Z,"130km NW of Kota Ternate, Indonesia",earthquake,5,1.9,0.098,31,reviewed,us,us
2019-12-03T11:24:24.315Z,0.6015,122.2712,94.43,5,mb,,52,1.573,1.14,us,us70006fid,2019-12-03T11:43:57.040Z,"11km NW of Tilamuta, Indonesia",earthquake,6.9,6.8,0.092,38,reviewed,us,us
2019-12-03T10:55:32.227Z,1.4817,126.183,48.18,5.2,mb,,85,1.377,1.38,us,us70006fi9,2019-12-03T11:15:11.040Z,"111km E of Bitung, Indonesia",earthquake,7.5,6.6,0.063,84,reviewed,us,us
2019-12-03T10:52:27.345Z,1.4401,126.2013,40.78,5,mb,,75,1.341,1.4,us,us70006fi8,2019-12-03T11:07:40.040Z,"113km E of Bitung, Indonesia",earthquake,7.5,6.6,0.081,48,reviewed,us,us
2019-12-03T09:46:00.459Z,35.2927,27.1657,10,4.5,mb,,63,0.253,0.82,us,us70006fht,2019-12-06T07:42:00.084Z,"24km S of Karpathos, Greece",earthquake,4.7,1.8,0.082,44,reviewed,us,us
2019-12-03T09:30:32.126Z,12.9438,145.2615,10,4.7,mb,,83,2.34,1.02,us,us60006lt6,2019-12-05T04:13:44.616Z,"66km ESE of Inarajan Village, Guam",earthquake,12.4,1.9,0.112,24,reviewed,us,us
2019-12-03T08:46:36.374Z,-18.5597,-70.6504,32.44,6,mww,,112,0.31,1.4,us,us70006fh7,2019-12-05T08:07:29.617Z,"37km WSW of Arica, Chile",earthquake,6.2,7.8,0.069,20,reviewed,us,us
2019-12-03T07:29:30.319Z,-20.9328,-70.7718,10,5.4,mww,,138,0.589,1.47,us,us70006fh0,2019-12-04T07:31:30.691Z,"102km SW of Iquique, Chile",earthquake,3.5,1.6,0.063,24,reviewed,us,us
2019-12-03T07:16:53.599Z,-15.9471,-73.0136,86.23,4.6,mb,,136,3.511,0.94,us,us70006fgy,2019-12-10T15:35:42.040Z,"81km NNW of Camana, Peru",earthquake,9.2,8.2,0.089,37,reviewed,us,us
2019-12-03T06:06:06.161Z,37.0626,67.0463,32.61,4.7,mb,,90,0.992,0.65,us,us70006fgk,2019-12-04T04:47:27.365Z,"23km E of Qarchi Gak, Afghanistan",earthquake,6.9,6.3,0.072,58,reviewed,us,us
2019-12-03T04:41:44.601Z,-5.4931,154.282,98.59,4.8,mww,,75,2.475,0.51,us,us70006fg9,2019-12-23T00:18:12.227Z,"160km WNW of Arawa, Papua New Guinea",earthquake,5.7,5,0.098,10,reviewed,us,us
2019-12-03T04:21:22.845Z,31.5716,140.6839,57.84,4.6,mb,,111,1.706,0.9,us,us60006q90,2019-12-24T01:08:01.040Z,"187km SSE of Hachijo-jima, Japan",earthquake,7.4,7.4,0.109,25,reviewed,us,us
2019-12-03T02:58:40.759Z,21.7028,143.1321,303.98,4.5,mb,,69,5.438,0.77,us,us60006q8u,2019-12-23T23:35:48.040Z,"224km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,6.3,7.1,0.135,16,reviewed,us,us
2019-12-03T01:18:04.058Z,36.1297,139.8658,53.29,4.6,mwr,,108,1.399,0.95,us,us70006fev,2019-12-19T05:08:22.669Z,"6km ENE of Sakai, Japan",earthquake,5.5,5.4,0.086,13,reviewed,us,us
2019-12-02T23:25:19.779Z,40.2972,141.8249,57.13,4.6,mb,,140,0.759,0.63,us,us70006fef,2019-12-07T06:40:00.686Z,"35km SE of Hachinohe, Japan",earthquake,6.7,7.2,0.068,66,reviewed,us,us
2019-12-02T23:23:00.417Z,41.4141,19.5893,10,4.5,mb,,67,1.044,1.16,us,us70006fed,2019-12-07T06:35:47.040Z,"6km WNW of Vore, Albania",earthquake,5.9,1.9,0.15,13,reviewed,us,us
2019-12-02T22:54:22.007Z,24.3072,123.6293,43.44,4.5,mb,,93,0.585,0.94,us,us60006q8m,2019-12-13T03:40:26.040Z,"53km W of Ishigaki, Japan",earthquake,7.8,8.1,0.124,19,reviewed,us,us
2019-12-02T22:01:30.817Z,-21.1336,-173.3644,10,4.7,mb,,84,3.823,0.94,us,us60006q8l,2019-12-13T02:58:50.040Z,"166km E of `Ohonua, Tonga",earthquake,12.7,1.6,0.126,19,reviewed,us,us
2019-12-02T17:53:29.969Z,8.351,94.5307,186.14,5,mb,,59,3.725,0.95,us,us70006fb6,2019-12-22T15:31:49.040Z,"140km ENE of Mohean, India",earthquake,7.2,5.5,0.046,152,reviewed,us,us
2019-12-02T16:39:28.857Z,10.7528,125.598,65.72,4.6,mb,,80,3.659,0.94,us,us60006q8j,2019-12-11T20:55:46.040Z,"32km SW of Sulangan, Philippines",earthquake,9,6.5,0.074,55,reviewed,us,us
2019-12-02T16:03:34.989Z,46.1417,154.3997,10,4.6,mb,,62,7.294,0.7,us,us60006q8h,2019-12-11T20:32:38.040Z,"East of the Kuril Islands",earthquake,10,1.9,0.11,25,reviewed,us,us
2019-12-02T15:46:44.452Z,-10.6191,165.1567,35,4.6,mb,,108,5.196,0.71,us,us60006q8g,2019-12-11T20:09:33.040Z,"74km W of Lata, Solomon Islands",earthquake,9.7,1.8,0.1,30,reviewed,us,us
2019-12-02T08:26:24.463Z,41.4485,19.6405,10,4.5,mb,,60,1.02,0.75,us,us70006f7r,2019-12-30T08:31:17.079Z,"6km N of Vore, Albania",earthquake,5.6,1.9,0.124,19,reviewed,us,us
2019-12-02T05:46:40.285Z,56.0837,-149.5099,10,4.6,mww,,141,2.377,0.92,us,us70006f6y,2019-12-31T06:49:50.040Z,"259km SE of Kodiak, Alaska",earthquake,6.7,1.6,0.103,9,reviewed,us,us
2019-12-02T05:01:54.817Z,51.1862,-178.1011,28,6,mww,,57,0.578,1.03,us,us70006f6d,2019-12-30T14:02:55.004Z,"70km E of Amatignak Island, Alaska",earthquake,4.2,1.8,0.039,63,reviewed,us,us
2019-12-02T03:05:23.560Z,1.4532,126.321,20.64,4.5,mb,,94,1.245,0.78,us,us60006q83,2019-12-12T04:03:20.040Z,"126km E of Bitung, Indonesia",earthquake,8.7,5.9,0.111,24,reviewed,us,us
2019-12-02T01:12:44.545Z,23.0905,93.6727,53.48,4.6,mb,,63,0.451,0.77,us,us70006f4m,2019-12-12T03:05:34.040Z,"19km N of Falam, Burma",earthquake,5.8,6.1,0.061,80,reviewed,us,us
2019-12-01T23:44:22.021Z,-4.5463,130.6499,74.71,4.7,mb,,63,2.271,0.74,us,us70006f38,2019-12-07T06:29:50.040Z,"234km SE of Amahai, Indonesia",earthquake,8.2,6.8,0.085,42,reviewed,us,us
2019-12-01T23:36:22.234Z,43.6468,145.3408,155.15,4.5,mb,,163,2.042,1.36,us,us70006f36,2019-12-07T06:24:22.040Z,"16km E of Shibetsu, Japan",earthquake,13.8,9.8,0.156,12,reviewed,us,us
2019-12-01T21:22:43.668Z,-10.3038,161.2514,65.23,5.1,mb,,54,7.732,0.57,us,us70006f2d,2019-12-12T02:20:14.040Z,"75km WNW of Kirakira, Solomon Islands",earthquake,9.5,1.4,0.039,217,reviewed,us,us
2019-12-01T17:24:09.674Z,2.3058,128.6004,61.81,4.6,mb,,130,1.96,0.88,us,us70006f0z,2019-12-28T21:54:33.040Z,"91km NE of Tobelo, Indonesia",earthquake,6.8,10.4,0.141,15,reviewed,us,us
2019-12-01T17:05:27.168Z,11.9589,143.7979,10,4.5,mb,,164,1.927,0.52,us,us60006pgr,2019-12-28T21:53:27.040Z,"172km SSW of Merizo Village, Guam",earthquake,7,1.9,0.171,10,reviewed,us,us
2019-12-01T15:29:33.072Z,11.8047,143.4314,10,4.7,mb,,69,2.261,0.6,us,us60006pgq,2019-12-10T14:55:54.040Z,"210km SW of Merizo Village, Guam",earthquake,5.8,1.1,0.06,86,reviewed,us,us
2019-12-01T13:17:04.319Z,1.8042,99.1131,7.62,4.5,mb,,123,0.903,0.56,us,us70006f0e,2019-12-09T21:22:34.727Z,"37km E of Sibolga, Indonesia",earthquake,4.1,4.5,0.127,18,reviewed,us,us
2019-12-01T12:27:52.743Z,59.6047,-152.7834,88.2,4.5,ml,,,,0.83,ak,ak019fe8ccze,2019-12-12T18:03:37.721Z,"57km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-01T05:48:34.645Z,-5.1452,68.6183,10,5.3,mww,,46,4.426,0.67,us,us70006ey0,2019-12-28T10:06:04.040Z,"Chagos Archipelago region",earthquake,9,1.8,0.065,23,reviewed,us,us
